CDS	734899	739995
gene	740471	741598
CDS	740471	741598
gene	742040	743872
CDS	742040	743872
gene	744309	746099
CDS	744309	746099
gene	746736	748355
CDS	746736	748355
ARS	748390	748635
gene	748611	750740
CDS	748611	750740
gene	751629	753233
CDS	751629	753233
ARS	753165	753396
gene	753673	755064
CDS	753673	755064
gene	755553	756260
CDS	755553	756260
gene	755626	763872
CDS	755626	763872
gene	764176	765153
CDS	764176	765153
gene	765704	766501
CDS	765704	766501
gene	766734	767969
CDS	766734	767969
gene	768401	768751
CDS	768401	768751
gene	768510	768998
CDS	768510	768998
gene	769523	769936
CDS	769523	769936
gene	769929	770330
CDS	769929	770330
gene	770355	771452
CDS	770355	771452
gene	771875	775780
CDS	771875	775780
gene	776161	778719
CDS	776161	778719
gene	779041	780204
CDS	779041	780204
gene	780388	781098
CDS	780388	781098
gene	781421	781948
CDS	781421	781948
gene	782039	784213
CDS	782039	784213
gene	784869	786203
CDS	784869	786203
gene	786304	789219
CDS	786304	789219
gene	789447	790067
CDS	789447	790067
gene	790326	791846
CDS	790326	791846
gene	792346	793887
CDS	792346	793887
gene	794572	794721
CDS	794572	794721
gene	796191	802220
CDS	796191	802220
tRNA	802729	802800
noncoding_exon	802729	802800
long_terminal_repeat	802903	803233
transposable_element_gene	803193	804515
CDS	803193	804515
ARS	806050	806275
gene	806619	807746
CDS	806619	807746
gene	808322	810379
CDS	808322	810379
gene	810563	811630
CDS	810563	811630
gene	812108	812848
CDS	812108	812848
gene	813191	814150
CDS	813191	814150
gene	814450	816558
CDS	814450	816558
gene	816876	817523
CDS	816876	817523
gene	817948	818493
CDS	817948	818493
gene	818706	819194
CDS	818706	819194
gene	819431	820822
CDS	819431	820822
gene	821293	825774
CDS	821293	825774
gene	825908	827353
CDS	825908	827353
gene	827580	829055
CDS	827580	829055
gene	829149	829352
CDS	829149	829352
gene	829583	830275
CDS	829583	830275
gene	830395	830652
CDS	830395	830652
gene	830627	831511
CDS	830627	831511
gene	831932	832471
CDS	831932	832471
gene	832857	835490
CDS	832857	835490
gene	836226	836744
CDS	836226	836744
gene	836419	838059
CDS	836419	838059
gene	838390	840390
CDS	838390	840390
gene	840602	841993
CDS	840602	841993
gene	842335	843447
CDS	842335	843447
gene	843567	844859
CDS	843567	844859
gene	844552	844950
CDS	844552	844950
gene	845950	847944
CDS	845950	847944
gene	848069	848221
CDS	848069	848221
gene	848597	850198
CDS	848597	850198
gene	850272	850997
CDS	850272	850997
gene	851226	852395
CDS	851226	852395
gene	852531	853970
CDS	852531	853970
gene	854173	854538
CDS	854173	854538
gene	854277	856091
CDS	854277	856091
gene	856315	856812
CDS	856315	856812
gene	856896	857951
CDS	856896	857951
gene	857680	857997
CDS	857680	857997
gene	858135	859142
CDS	858135	859142
gene	859344	861518
CDS	859344	861518
gene	862052	864706
CDS	862052	864706
gene	865010	867520
CDS	865010	867520
gene	868222	870561
CDS	868222	870561
gene	871034	871447
CDS	871034	871447
gene	871072	871299
CDS	871072	871299
long_terminal_repeat	871819	872150
LTR_retrotransposon	871819	877777
transposable_element_gene	872110	873426
CDS	872110	873426
transposable_element_gene	872110	877423
CDS	872110	873402
CDS	873404	877423
region	873403	873403
long_terminal_repeat	877446	877777
LTR_retrotransposon	878301	884218
transposable_element_gene	878657	883925
CDS	878657	882619
CDS	882621	883925
region	882620	882620
transposable_element_gene	882603	883925
CDS	882603	883925
tRNA	884359	884491
intron	884396	884455
noncoding_exon	884359	884395
noncoding_exon	884456	884491
gene	884725	886863
CDS	884725	886863
gene	887230	888909
CDS	887230	888909
gene	889749	892490
CDS	889749	892490
gene	892873	893925
CDS	892873	893925
gene	894116	894499
CDS	894116	894499
gene	895032	899003
CDS	895032	899003
ARS	899048	899593
gene	899548	903477
CDS	899548	903477
gene	903778	905049
CDS	903778	905049
gene	905452	906849
CDS	905452	906849
gene	906997	907290
CDS	906997	907290
gene	907327	909435
CDS	907327	909435
gene	910051	911298
CDS	910051	911298
gene	912096	913499
CDS	912096	913499
ARS	913787	914035
gene	914314	914709
CDS	914314	914709
gene	915527	915925
CDS	915527	915925
gene	916483	917151
CDS	916483	917151
region	917568	921644
gene	917568	921644
CDS	917568	921644
ARS	921689	921936
gene	921923	923803
CDS	921923	923803
gene	924782	926143
CDS	924782	926143
gene	926220	926567
CDS	926220	926567
gene	926290	926907
CDS	926290	926907
gene	927449	929095
CDS	927449	929095
gene	929467	930354
CDS	929467	930354
gene	931126	933207
CDS	931126	933207
gene	933501	935135
CDS	933501	935135
gene	935233	935889
CDS	935233	935889
gene	936612	937490
CDS	936612	937490
gene	937892	940813
CDS	937892	940813
gene	941054	943417
CDS	941054	943417
gene	943671	945149
CDS	943671	945149
gene	945148	945435
CDS	945148	945435
long_terminal_repeat	945348	945670
long_terminal_repeat	945952	946292
tRNA	946309	946397
intron	946348	946361
noncoding_exon	946309	946347
noncoding_exon	946362	946397
gene	946804	948453
CDS	946804	948453
gene	948515	950281
CDS	948515	950281
gene	950560	952398
CDS	950560	952398
gene	952797	953978
CDS	952797	953978
gene	954285	954944
CDS	954285	954944
gene	955130	955330
CDS	955130	955330
gene	956010	957395
CDS	956010	957395
gene	957755	958336
CDS	957755	958336
gene	958678	959799
CDS	958678	959799
gene	960083	960358
CDS	960083	960358
gene	960611	963103
CDS	960611	963103
gene	963409	963858
CDS	963409	963858
gene	963987	964562
CDS	963987	964562
gene	965110	966486
CDS	965110	966486
gene	966554	967819
CDS	966554	967819
gene	968130	969677
CDS	968130	969677
gene	969987	971471
CDS	969987	971471
gene	971805	974240
CDS	971805	974240
gene	974628	975779
CDS	974628	975779
gene	976714	977226
CDS	976714	977226
gene	977518	979206
CDS	977518	979206
tRNA	980971	981052
noncoding_exon	980971	981052
long_terminal_repeat	981168	981499
LTR_retrotransposon	981168	987122
transposable_element_gene	981459	982775
CDS	981459	982775
transposable_element_gene	981459	986772
CDS	981459	982751
CDS	982753	986772
region	982752	982752
long_terminal_repeat	986791	987122
long_terminal_repeat	987147	987480
LTR_retrotransposon	987147	992639
transposable_element_gene	987531	992346
CDS	987531	991040
CDS	991042	992346
region	991041	991041
transposable_element_gene	991024	992346
CDS	991024	992346
long_terminal_repeat	992306	992639
long_terminal_repeat	992737	992812
tRNA	992829	992899
noncoding_exon	992829	992899
gene	993131	993949
CDS	993131	993949
gene	994239	995531
CDS	994239	995531
gene	996026	998320
CDS	996026	998320
gene	998861	999874
CDS	998861	999874
gene	1000101	1002020
CDS	1000101	1002020
gene	1002507	1003499
CDS	1002507	1003499
gene	1004001	1005140
CDS	1004001	1005140
gene	1005662	1005985
CDS	1005662	1005985
gene	1005672	1008686
CDS	1005672	1008686
gene	1008392	1008763
CDS	1008392	1008763
gene	1009007	1009831
CDS	1009007	1009831
gene	1010173	1011270
CDS	1010173	1011270
gene	1011586	1011957
CDS	1011586	1011957
gene	1012249	1012956
CDS	1012249	1012956
gene	1013473	1013640
CDS	1013473	1013640
gene	1014398	1015699
CDS	1014398	1015699
ARS	1016631	1016928
gene	1016998	1017315
CDS	1016998	1017315
tRNA	1017204	1017275
noncoding_exon	1017204	1017275
gene	1019365	1020417
CDS	1019365	1020417
gene	1020744	1021661
CDS	1020744	1021661
gene	1022004	1022318
CDS	1022004	1022318
long_terminal_repeat	1023134	1023474
gene	1023508	1024752
CDS	1023508	1024752
gene	1025067	1030046
CDS	1025067	1030046
gene	1030547	1031416
CDS	1030547	1031416
gene	1032433	1035060
CDS	1032433	1035060
gene	1035228	1035572
CDS	1035228	1035572
gene	1035992	1036870
CDS	1035992	1036870
gene	1037192	1038103
CDS	1037192	1038103
gene	1038277	1039506
CDS	1038277	1039506
gene	1039367	1039696
CDS	1039367	1039696
gene	1039725	1042958
CDS	1039725	1042958
gene	1043143	1045008
CDS	1043143	1045008
gene	1045637	1049389
CDS	1045637	1049389
gene	1050456	1052225
CDS	1050456	1052225
gene	1052620	1054644
CDS	1052620	1054644
gene	1055209	1055889
CDS	1055209	1055889
gene	1056548	1057597
CDS	1056548	1057597
ARS	1057835	1058082
gene	1058173	1058811
CDS	1058173	1058811
gene	1059624	1061228
CDS	1059624	1061228
gene	1061502	1062788
CDS	1061502	1062788
gene	1063349	1067422
CDS	1063349	1067422
gene	1067728	1068387
CDS	1067728	1068387
gene	1068726	1071383
CDS	1068726	1071383
gene	1071877	1072554
CDS	1071877	1072554
gene	1072743	1073485
CDS	1072743	1073309
CDS	1073399	1073485
intron	1073310	1073398
gene	1073732	1075168
CDS	1073732	1075168
tRNA	1075469	1075541
noncoding_exon	1075469	1075541
gene	1075862	1077850
CDS	1075862	1077850
gene	1078024	1078446
CDS	1078024	1078446
gene	1079045	1080196
CDS	1079045	1080196
gene	1081125	1084313
CDS	1081125	1084313
gene	1085063	1086991
CDS	1085063	1086991
gene	1087579	1088940
CDS	1087579	1088940
gene	1089217	1090077
CDS	1089217	1090077
gene	1090431	1092509
CDS	1090431	1092509
gene	1092739	1093584
CDS	1092739	1093584
gene	1093761	1095176
CDS	1093761	1095176
tRNA	1095368	1095459
intron	1095404	1095422
noncoding_exon	1095368	1095403
noncoding_exon	1095423	1095459
long_terminal_repeat	1095765	1096102
LTR_retrotransposon	1095765	1101690
transposable_element_gene	1096062	1097384
CDS	1096062	1097384
transposable_element_gene	1096062	1101330
CDS	1096062	1097366
CDS	1097368	1101330
region	1097367	1097367
long_terminal_repeat	1101353	1101690
gene	1102182	1103426
CDS	1102182	1103426
gene	1103756	1104945
CDS	1103756	1103807
CDS	1103891	1104945
intron	1103808	1103890
gene	1105001	1105825
CDS	1105001	1105825
gene	1106093	1108099
CDS	1106093	1108099
gene	1108278	1108496
CDS	1108278	1108496
gene	1108482	1108619
CDS	1108482	1108619
gene	1108700	1109845
CDS	1108700	1109845
ARS	1109962	1110202
gene	1110587	1111690
CDS	1110587	1111690
gene	1112001	1112291
CDS	1112001	1112291
gene	1112478	1114025
CDS	1112478	1114025
gene	1114431	1116761
CDS	1114431	1116761
gene	1117122	1120229
CDS	1117122	1120229
gene	1120605	1124921
CDS	1120605	1124921
gene	1125298	1125624
CDS	1125298	1125624
gene	1125430	1126014
CDS	1125430	1126014
gene	1126266	1127591
CDS	1126266	1127591
gene	1127868	1129370
CDS	1127868	1129370
gene	1129584	1130819
CDS	1129584	1130819
gene	1130997	1133066
CDS	1130997	1133066
gene	1133256	1135427
CDS	1133256	1135427
gene	1135928	1140472
CDS	1135928	1140472
gene	1141163	1144837
CDS	1141163	1144837
gene	1145087	1146031
CDS	1145087	1146031
gene	1146314	1147174
CDS	1146314	1147174
gene	1147374	1149461
CDS	1147374	1149461
gene	1149946	1150515
CDS	1149946	1150515
tRNA	1150837	1150936
noncoding_exon	1150837	1150936
gene	1150876	1151178
CDS	1150876	1151178
long_terminal_repeat	1151034	1151363
gene	1151798	1153621
CDS	1151798	1153621
gene	1154211	1155923
CDS	1154211	1155923
ARS	1159257	1159505
nucleotide_match	1159442	1159456
gene	1159603	1161315
CDS	1159603	1161315
gene	1162001	1162444
CDS	1162001	1162444
gene	1162952	1164655
CDS	1162952	1164655
ARS	1166005	1166227
nucleotide_match	1166162	1166176
gene	1167209	1168654
CDS	1167209	1168654
gene	1169173	1170138
CDS	1169173	1170138
gene	1170321	1171820
CDS	1170321	1171820
gene	1172381	1174171
CDS	1172381	1174171
long_terminal_repeat	1175129	1175807
long_terminal_repeat	1175311	1175642
tRNA	1175824	1175896
noncoding_exon	1175824	1175896
gene	1176333	1178168
CDS	1176333	1178168
gene	1178660	1181254
CDS	1178660	1181254
gene	1181795	1182748
CDS	1181795	1182748
gene	1183293	1184252
CDS	1183293	1184252
gene	1184741	1185883
CDS	1184741	1185883
gene	1185133	1185276
CDS	1185133	1185276
gene	1186061	1186363
CDS	1186061	1186363
gene	1186101	1188935
CDS	1186101	1188935
gene	1189193	1189561
CDS	1189193	1189561
gene	1190053	1191726
CDS	1190053	1191726
gene	1191930	1194878
CDS	1191930	1194878
gene	1194592	1194978
CDS	1194592	1194978
gene	1195405	1196256
CDS	1195405	1196256
gene	1196672	1198690
CDS	1196672	1198690
gene	1199176	1200546
CDS	1199176	1200546
tRNA	1201743	1201815
noncoding_exon	1201743	1201815
gene	1202121	1202390
CDS	1202121	1202390
gene	1202836	1204203
CDS	1202836	1204203
gene	1204490	1206376
CDS	1204490	1206376
long_terminal_repeat	1206697	1207030
LTR_retrotransposon	1206697	1212614
transposable_element_gene	1206990	1208312
CDS	1206990	1208312
transposable_element_gene	1206990	1212258
CDS	1206990	1208294
CDS	1208296	1212258
region	1208295	1208295
long_terminal_repeat	1212281	1212614
gene	1212431	1212829
CDS	1212431	1212829
gene	1212841	1213607
CDS	1212841	1212870
CDS	1212972	1213607
intron	1212871	1212971
gene	1213897	1214835
CDS	1213897	1214835
region	1215009	1217573
gene	1215009	1217573
CDS	1215009	1217573
gene	1217775	1219103
CDS	1217775	1219103
gene	1219406	1220941
CDS	1219406	1220941
gene	1219502	1219606
CDS	1219502	1219606
gene	1221105	1222142
CDS	1221105	1222142
gene	1222752	1223324
CDS	1222752	1223324
gene	1223467	1224387
CDS	1223467	1224387
gene	1224750	1225019
CDS	1224750	1225019
gene	1225159	1226529
CDS	1225159	1226529
gene	1226815	1228296
CDS	1226815	1228296
gene	1228604	1228909
CDS	1228604	1228909
gene	1229342	1229602
CDS	1229342	1229602
gene	1230160	1233189
CDS	1230160	1233189
gene	1233271	1233510
CDS	1233271	1233510
gene	1234211	1236118
CDS	1234211	1236118
gene	1236551	1237997
CDS	1236551	1236835
CDS	1237602	1237997
intron	1236836	1237601
gene	1238305	1238843
CDS	1238305	1238623
CDS	1238818	1238843
intron	1238624	1238817
gene	1239485	1239817
CDS	1239485	1239817
gene	1239953	1240669
CDS	1239953	1240669
ARS	1240875	1241103
gene	1241197	1242024
CDS	1241197	1242024
gene	1243223	1245751
CDS	1243223	1245751
gene	1246077	1247975
CDS	1246077	1247975
gene	1248147	1249814
CDS	1248147	1249814
gene	1250179	1251627
CDS	1250179	1251627
gene	1252530	1254494
CDS	1252530	1254494
gene	1254930	1256840
CDS	1254930	1256840
tRNA	1257001	1257072
noncoding_exon	1257001	1257072
gene	1257351	1258049
CDS	1257351	1258049
gene	1258689	1259702
CDS	1258689	1259702
gene	1259894	1261264
CDS	1259894	1261264
gene	1261674	1262960
CDS	1261674	1262960
gene	1263317	1266151
CDS	1263317	1266151
gene	1266288	1266788
CDS	1266288	1266788
gene	1266359	1266891
CDS	1266359	1266762
CDS	1266855	1266891
intron	1266763	1266854
gene	1267464	1269395
CDS	1267464	1269395
gene	1270061	1270726
CDS	1270061	1270726
gene	1271056	1272078
CDS	1271056	1272078
gene	1272216	1272779
CDS	1272216	1272779
gene	1272227	1273696
CDS	1272227	1273696
gene	1274595	1276205
CDS	1274595	1276205
ARS	1276218	1276445
gene	1276647	1277162
CDS	1276647	1277162
gene	1277639	1278430
CDS	1277639	1278430
gene	1279203	1283792
CDS	1279203	1283792
gene	1283792	1284037
CDS	1283792	1284037
gene	1284062	1287931
CDS	1284062	1287931
gene	1288208	1288852
CDS	1288208	1288852
gene	1289399	1292113
CDS	1289399	1292113
gene	1292365	1293084
CDS	1292365	1293084
gene	1293362	1294387
CDS	1293362	1294387
gene	1294686	1295393
CDS	1294686	1295393
gene	1294829	1295404
CDS	1294829	1295404
gene	1295591	1296679
CDS	1295591	1296679
gene	1297030	1298154
CDS	1297030	1298154
gene	1298425	1301004
CDS	1298425	1301004
gene	1301548	1301919
CDS	1301548	1301919
gene	1301609	1302106
CDS	1301609	1302106
ARS	1302585	1302824
gene	1303167	1305065
CDS	1303167	1305065
tRNA	1305623	1305705
noncoding_exon	1305623	1305705
ARS	1305750	1306305
gene	1306260	1311668
CDS	1306260	1311668
gene	1312033	1314885
CDS	1312033	1314885
gene	1315319	1317766
CDS	1315319	1317766
gene	1318039	1319268
CDS	1318039	1319268
gene	1319380	1319834
CDS	1319380	1319610
CDS	1319691	1319713
CDS	1319810	1319834
intron	1319611	1319690
intron	1319714	1319809
gene	1320057	1321934
CDS	1320057	1321934
gene	1321622	1321999
CDS	1321622	1321999
gene	1322198	1323379
CDS	1322198	1323379
gene	1323447	1324232
CDS	1323447	1324232
gene	1324470	1325294
CDS	1324470	1325294
gene	1325494	1328463
CDS	1325494	1328463
gene	1328383	1328694
CDS	1328383	1328694
gene	1328776	1330020
CDS	1328776	1330020
gene	1329593	1330033
CDS	1329593	1330033
gene	1331230	1332834
CDS	1331230	1332834
gene	1332976	1333962
CDS	1332976	1333962
gene	1334814	1336946
CDS	1334814	1336946
gene	1337345	1337767
CDS	1337345	1337767
gene	1338267	1339379
CDS	1338267	1339379
gene	1339669	1340712
CDS	1339669	1340712
gene	1342486	1344234
CDS	1342486	1344234
gene	1344510	1345055
CDS	1344510	1345055
gene	1345640	1346032
CDS	1345640	1346032
gene	1345669	1349931
CDS	1345669	1349931
gene	1350283	1352346
CDS	1350283	1352346
gene	1352175	1352582
CDS	1352175	1352582
tRNA	1352459	1352531
noncoding_exon	1352459	1352531
long_terminal_repeat	1352637	1352968
long_terminal_repeat	1352969	1353219
gene	1353718	1354626
CDS	1353718	1354626
gene	1354822	1355546
CDS	1354822	1355229
CDS	1355544	1355546
intron	1355230	1355543
gene	1356058	1357362
CDS	1356058	1357362
gene	1357573	1358895
CDS	1357573	1358895
gene	1359916	1360791
CDS	1359916	1359962
CDS	1360398	1360791
intron	1359963	1360397
gene	1361113	1362174
CDS	1361113	1362174
gene	1362871	1364895
CDS	1362871	1364895
gene	1365065	1365655
CDS	1365065	1365655
gene	1366257	1366820
CDS	1366257	1366820
gene	1367366	1367674
CDS	1367366	1367674
gene	1367478	1369379
CDS	1367478	1369379
gene	1369783	1379589
CDS	1369783	1379589
ARS	1379634	1380093
gene	1380048	1382039
CDS	1380048	1382039
gene	1382312	1383436
CDS	1382312	1383436
gene	1383804	1384769
CDS	1383804	1384769
gene	1385169	1385279
CDS	1385169	1385279
gene	1385517	1385759
CDS	1385517	1385759
gene	1386066	1386509
CDS	1386066	1386509
gene	1386809	1388368
CDS	1386809	1388368
gene	1388865	1393172
CDS	1388865	1393172
gene	1392485	1392673
CDS	1392485	1392673
gene	1393329	1394567
CDS	1393329	1394567
gene	1395114	1397810
CDS	1395114	1397810
gene	1397576	1397902
CDS	1397576	1397902
gene	1398019	1398693
CDS	1398019	1398693
gene	1399008	1399535
CDS	1399008	1399535
gene	1399699	1401207
CDS	1399699	1401207
gene	1401763	1402557
CDS	1401763	1401793
CDS	1402178	1402557
intron	1401794	1402177
snoRNA	1402912	1403035
noncoding_exon	1402912	1403035
gene	1403315	1404166
CDS	1403315	1404166
ARS	1404283	1404517
gene	1404438	1405847
CDS	1404438	1405847
gene	1407457	1410087
CDS	1407457	1410087
gene	1410446	1411120
CDS	1410446	1411120
gene	1412366	1414267
CDS	1412366	1414267
gene	1414568	1415164
CDS	1414568	1415164
gene	1415203	1416867
CDS	1415203	1416867
gene	1417392	1418363
CDS	1417392	1418363
gene	1418543	1420243
CDS	1418543	1420243
gene	1420424	1420831
CDS	1420424	1420831
gene	1421150	1422478
CDS	1421150	1422478
gene	1422756	1424681
CDS	1422756	1424681
gene	1424813	1427200
CDS	1424813	1427200
gene	1427424	1428113
CDS	1427424	1428113
gene	1428347	1428973
CDS	1428347	1428973
gene	1429181	1430782
CDS	1429181	1430782
gene	1431005	1431889
CDS	1431005	1431889
gene	1431961	1434261
CDS	1431961	1434261
gene	1434493	1434984
CDS	1434493	1434984
gene	1434917	1435867
CDS	1434917	1435867
gene	1436210	1436581
CDS	1436210	1436581
gene	1436923	1438008
CDS	1436923	1438008
gene	1438108	1441143
CDS	1438108	1441143
gene	1441426	1443396
CDS	1441426	1443396
gene	1443706	1445460
CDS	1443706	1445460
gene	1445836	1446987
CDS	1445836	1446987
gene	1447823	1450066
CDS	1447823	1450066
gene	1450191	1450846
CDS	1450191	1450450
CDS	1450840	1450846
intron	1450451	1450839
gene	1451346	1452911
CDS	1451346	1452911
gene	1453303	1454457
CDS	1453303	1454457
ARS	1454502	1455080
gene	1455035	1455859
CDS	1455035	1455859
gene	1456304	1456687
CDS	1456304	1456687
gene	1456688	1459213
CDS	1456688	1459213
gene	1459721	1461547
CDS	1459721	1461547
tRNA	1461708	1461822
intron	1461752	1461784
noncoding_exon	1461708	1461751
noncoding_exon	1461785	1461822
ARS	1461855	1462166
gene	1462351	1465779
CDS	1462351	1465779
gene	1466446	1468437
CDS	1466446	1468437
gene	1468219	1468566
CDS	1468219	1468566
gene	1469393	1469698
CDS	1469393	1469698
gene	1469688	1469804
CDS	1469688	1469804
gene	1470010	1470411
CDS	1470010	1470411
gene	1470493	1471056
CDS	1470493	1471056
gene	1471010	1471441
CDS	1471010	1471441
gene	1471541	1472992
CDS	1471541	1472992
gene	1473422	1474765
CDS	1473422	1474765
gene	1474967	1476469
CDS	1474967	1476469
gene	1477232	1478350
CDS	1477232	1478350
gene	1478601	1480154
CDS	1478601	1480154
gene	1480418	1480825
CDS	1480418	1480825
gene	1481078	1483396
CDS	1481078	1483396
gene	1483134	1483469
CDS	1483134	1483469
gene	1483788	1485296
CDS	1483788	1485296
gene	1485559	1487031
CDS	1485559	1487031
ARS	1486911	1487154
gene	1487535	1488983
CDS	1487535	1488983
gene	1489396	1489485
CDS	1489396	1489485
gene	1489591	1489791
CDS	1489591	1489791
gene	1489864	1489983
CDS	1489864	1489983
gene	1489898	1490227
CDS	1489898	1490227
gene	1490589	1490828
CDS	1490589	1490828
gene	1491068	1491538
CDS	1491068	1491538
gene	1491087	1492406
CDS	1491087	1492406
snoRNA	1492470	1493019
noncoding_exon	1492470	1493019
gene	1494579	1495850
CDS	1494579	1495850
gene	1496158	1496541
CDS	1496158	1496541
gene	1496784	1497761
CDS	1496784	1497761
gene	1498225	1499328
CDS	1498225	1499328
gene	1499389	1500546
CDS	1499389	1500546
gene	1501440	1502153
CDS	1501440	1502153
gene	1503306	1504892
CDS	1503306	1504892
gene	1506598	1507354
CDS	1506598	1507050
CDS	1507307	1507354
intron	1507051	1507306
gene	1507997	1509706
CDS	1507997	1509706
gene	1510847	1511452
CDS	1510847	1511452
gene	1510893	1511621
CDS	1510893	1511621
gene	1512085	1513596
CDS	1512085	1513596
gene	1517121	1517660
CDS	1517121	1517660
long_terminal_repeat	1518469	1518792
gene	1519649	1520683
CDS	1519649	1520683
gene	1523235	1523597
CDS	1523235	1523597
repeat_region	1524611	1525075
nucleotide_match	1524649	1524659
binding_site	1524868	1524880
telomere	1524611	1531919
gene	1524620	1524919
CDS	1524620	1524919
repeat_region	1525076	1525356
gene	1525081	1525509
CDS	1525081	1525509
repeat_region	1525357	1525452
repeat_region	1525453	1531919
nucleotide_match	1531886	1531896
repeat_region	1530067	1530493
gene	1526307	1531697
CDS	1526307	1531697
gene	1530849	1531328
CDS	1530849	1531328
chromosome	1	576869
repeat_region	1	6278
nucleotide_match	65	75
repeat_region	1468	2062
telomere	1	6473
gene	264	4097
CDS	264	4097
gene	630	1112
CDS	630	1112
ARS	4097	4185
gene	4185	5114
CDS	4185	4322
CDS	4602	5114
intron	4323	4601
gene	4464	5114
CDS	4464	5114
gene	4870	5481
CDS	4870	5481
gene	5345	5713
CDS	5345	5713
gene	6126	6464
CDS	6126	6464
repeat_region	6279	6473
nucleotide_match	6425	6435
ARS	6464	7230
gene	7230	7553
CDS	7230	7553
ARS	8786	10019
gene	13720	14415
CDS	13720	14415
gene	16355	17845
CDS	16355	17845
gene	19589	21097
CDS	19589	21097
gene	21537	23231
CDS	21537	23231
gene	25646	25978
CDS	25646	25978
gene	26189	26776
CDS	26189	26776
gene	26667	27206
CDS	26667	27206
gene	27657	29543
CDS	27657	29543
gene	29797	31239
CDS	29797	31239
region	31694	33466
gene	31694	33466
CDS	31694	33466
gene	34407	36254
CDS	34407	36254
gene	36535	39537
CDS	36535	39537
gene	40046	41953
CDS	40046	41953
gene	42400	42624
CDS	42400	42624
gene	42652	42960
CDS	42652	42960
gene	43252	44925
CDS	43252	44925
gene	45020	45721
CDS	45020	45721
gene	47168	48373
CDS	47168	48373
gene	48471	51539
CDS	48471	51539
snoRNA	52150	52320
noncoding_exon	52150	52320
gene	52721	53218
CDS	52721	53218
gene	52908	53255
CDS	52908	53255
gene	53901	56102
CDS	53901	56102
gene	56571	58100
CDS	56571	58100
gene	58378	59148
CDS	58378	59148
ARS	59283	59516
gene	59549	59740
CDS	59549	59740
gene	59670	60851
CDS	59670	60851
snoRNA	61352	61433
noncoding_exon	61352	61433
snoRNA	61699	61789
noncoding_exon	61699	61789
tRNA	61890	61960
noncoding_exon	61890	61960
long_terminal_repeat	62081	62756
long_terminal_repeat	62142	62474
gene	63728	64090
CDS	63728	64090
gene	64709	65167
CDS	64709	65167
gene	65385	66797
CDS	65385	66797
gene	67629	68792
CDS	67629	68792
gene	68840	69265
CDS	68840	69265
gene	69757	70257
CDS	69757	70257
gene	70478	73348
CDS	70478	73348
gene	73771	75327
CDS	73771	75327
gene	75944	77431
CDS	75944	77431
gene	78053	79456
CDS	78053	79456
gene	79636	79977
CDS	79636	79977
gene	80462	81145
CDS	80462	81145
gene	81407	82603
CDS	81407	82603
gene	83050	84552
CDS	83050	84552
gene	85045	85545
CDS	85045	85545
gene	85613	86215
CDS	85613	86215
gene	85676	86149
CDS	85676	86149
gene	86179	86598
CDS	86179	86598
tRNA	86604	86685
noncoding_exon	86604	86685
gene	86937	89852
CDS	86937	89852
gene	87040	87201
CDS	87040	87201
gene	90258	93905
CDS	90258	93905
ARS	93978	94218
gene	94583	94897
CDS	94583	94897
gene	94644	96578
CDS	94644	96578
gene	96858	97796
CDS	96858	97796
gene	98668	99129
CDS	98668	99129
long_terminal_repeat	99490	99664
tRNA	100133	100204
noncoding_exon	100133	100204
region	100769	101251
gene	100769	101251
CDS	100769	101251
gene	101943	102323
CDS	101943	102323
gene	102581	106147
CDS	102581	106147
gene	107260	107907
CDS	107260	107907
gene	108504	110552
CDS	108504	110552
gene	111421	115800
CDS	111421	115800
gene	116167	116970
CDS	116167	116970
gene	117183	117380
CDS	117183	117380
gene	117211	117474
CDS	117211	117474
ncRNA	117667	118035
noncoding_exon	117667	118035
long_terminal_repeat	118230	118551
gene	118617	120299
CDS	118617	120299
gene	120498	121301
CDS	120498	121301
gene	121455	121988
CDS	121455	121988
gene	121471	122310
CDS	121471	122310
gene	122798	122929
CDS	122798	122929
gene	123657	124670
CDS	123657	124670
gene	124737	126218
CDS	124737	126218
gene	126629	128284
CDS	126629	128284
gene	128303	128608
CDS	128303	128608
gene	128825	130561
CDS	128825	130561
tRNA	131082	131153
noncoding_exon	131082	131153
gene	131772	132551
CDS	131772	131776
CDS	131900	132551
intron	131777	131899
gene	133120	135234
CDS	133120	135234
tRNA	135425	135497
noncoding_exon	135425	135497
long_terminal_repeat	135612	135939
gene	136279	136629
CDS	136279	136629
gene	136371	136778
CDS	136371	136778
long_terminal_repeat	137324	137639
long_terminal_repeat	138221	138553
tRNA	138666	138737
noncoding_exon	138666	138737
gene	138918	139763
CDS	138918	139763
gene	140512	140892
CDS	140512	140892
gene	140726	140818
CDS	140726	140818
gene	141891	143891
CDS	141891	143891
gene	144326	145333
CDS	144326	145333
ARS	145540	145782
gene	145906	146754
CDS	145906	146754
gene	146950	147978
CDS	146950	147978
gene	148175	148598
CDS	148175	148193
CDS	148282	148598
intron	148194	148281
gene	148721	150013
CDS	148721	150013
gene	150300	150977
CDS	150300	150977
centromere	151986	152103
region	151986	151995
region	151996	152078
region	152079	152103
gene	153519	155807
CDS	153519	155807
gene	156802	157497
CDS	156802	157497
gene	157735	159117
CDS	157735	158993
CDS	159087	159117
intron	158994	159086
gene	159579	160274
CDS	159579	160274
gene	160549	162441
CDS	160549	162441
gene	162722	164284
