rovCtdDtg,vehicle,depth,temper,salin,oxyg,lat,lon
2003-07-19 16:40:00,tibr,1178.62,3.459,34.302,0.5,36.602156,-122.374825
2003-07-19 16:40:30,tibr,1181.88,3.437,34.305,0.49,36.60217457,-122.374772
2003-07-19 16:41:00,tibr,1185.73,3.421,34.291,0.49,36.6022315,-122.3747105
2003-07-19 16:41:30,tibr,1186.32,3.425,34.287,0.14,36.60221675,-122.37474787
2003-07-19 16:42:00,tibr,1187.01,3.426,34.287,0.04,36.602246,-122.374654
2003-07-19 16:42:30,tibr,1187.61,3.424,34.289,0.15,36.60223862,-122.37461812
2003-07-19 16:43:00,tibr,1188,3.431,34.286,0.14,36.60222862,-122.37460575
2003-07-19 16:43:30,tibr,1188.79,3.438,34.274,0.12,36.6022325,-122.37456512
2003-07-19 16:44:00,tibr,1189.28,3.425,34.276,0.1,36.60226042,-122.37455771
2003-07-19 16:44:30,tibr,1189.98,3.415,34.287,0.08,36.60219828,-122.3746
2003-07-19 16:45:00,tibr,1189.78,3.43,34.282,0.06,36.60218971,-122.37458771
2003-07-19 16:45:30,tibr,1190.17,3.405,34.284,0.05,36.60213816,-122.37461683
2003-07-19 16:46:00,tibr,1192.34,3.397,34.297,0.04,36.602105,-122.374592
2003-07-19 16:46:30,tibr,1196,3.386,34.303,0.04,36.60207842,-122.37467514
2003-07-19 16:47:00,tibr,1201.72,3.385,34.295,0.03,36.60211571,-122.374573
2003-07-19 16:47:30,tibr,1207.05,3.382,34.295,0.03,36.60213937,-122.37459737
2003-07-19 16:48:00,tibr,1212.68,3.381,34.294,0,36.602189,-122.374539
2003-07-19 16:48:30,tibr,1217.51,3.376,34.289,0.01,36.60252387,-122.37416862
2003-07-19 16:49:00,tibr,1221.95,3.367,34.292,-0.01,36.60247075,-122.37427887
2003-07-19 16:49:30,tibr,1226.29,3.347,34.295,-0.01,36.60257987,-122.374122
2003-07-19 16:50:00,tibr,1230.54,3.341,34.284,-0.03,36.60264375,-122.37400237
2003-07-19 16:50:30,tibr,1233.1,3.337,34.302,-0.03,36.602674,-122.373964
2003-07-19 16:51:00,tibr,1236.85,3.32,34.307,-0.03,36.60268228,-122.373913
2003-07-19 16:51:30,tibr,1241.39,3.31,34.289,-0.03,36.60272057,-122.37406228
2003-07-19 16:52:00,tibr,1246.62,3.299,34.3,-0.03,36.60271714,-122.37412328
2003-07-19 16:52:30,tibr,1250.47,3.293,34.306,-0.04,36.60265371,-122.37418985
2003-07-19 16:53:00,tibr,1255.21,3.288,34.307,-0.03,36.60259614,-122.37425757
2003-07-19 16:53:30,tibr,1260.44,3.269,34.299,-0.04,36.60249357,-122.37438885
2003-07-19 16:54:00,tibr,1265.27,3.259,34.309,-0.04,36.602493,-122.3744
2003-07-19 16:54:30,tibr,1269.22,3.249,34.304,-0.04,36.602252,-122.3745095
2003-07-19 16:55:00,tibr,1272.67,3.241,34.314,-0.03,36.60220375,-122.37462175
2003-07-19 16:55:30,tibr,1276.91,3.232,34.317,-0.03,36.60215637,-122.37476825
2003-07-19 16:56:00,tibr,1281.35,3.227,34.318,-0.04,36.602253,-122.3746615
2003-07-19 16:56:30,tibr,1286.19,3.206,34.319,-0.04,36.602212,-122.374726
2003-07-19 16:57:00,tibr,1289.54,3.195,34.319,-0.04,36.602241,-122.374759
2003-07-19 16:57:30,tibr,1292.6,3.182,34.286,-0.04,36.60231542,-122.37470814
2003-07-19 16:58:00,tibr,1297.33,3.172,34.318,-0.04,36.60236457,-122.374697
2003-07-19 16:58:30,tibr,1301.67,3.159,34.27,-0.03,36.60246142,-122.37457928
2003-07-19 16:59:00,tibr,1305.32,3.156,34.144,-0.04,36.602463,-122.37455628
2003-07-19 16:59:30,tibr,1309.57,3.154,34.276,-0.04,36.60258385,-122.37440085
2003-07-19 17:00:00,tibr,1318.74,3.146,34.33,-0.04,36.602648,-122.374293
2003-07-19 17:00:30,tibr,1321.8,3.138,34.325,-0.03,36.60259071,-122.374252
2003-07-19 17:01:00,tibr,1323.47,3.126,34.327,-0.04,36.60270625,-122.37403025
2003-07-19 17:01:30,tibr,1325.45,3.124,34.31,-0.04,36.60282325,-122.37385162
2003-07-19 17:02:00,tibr,1328.31,3.123,34.139,-0.03,36.602852,-122.37376275
2003-07-19 17:02:30,tibr,1329.39,3.122,34.254,-0.04,36.60284475,-122.373764
2003-07-19 17:03:00,tibr,1328.31,3.122,34.287,-0.03,36.602711,-122.373959
2003-07-19 17:03:30,tibr,1332.06,3.119,34.294,-0.04,36.602678,-122.373972
2003-07-19 17:04:00,tibr,1333.73,3.122,34.311,-0.04,36.60215514,-122.37469971
2003-07-19 17:04:30,tibr,1334.92,3.116,34.254,-0.04,36.60202157,-122.37485271
2003-07-19 17:05:00,tibr,1341.03,3.103,34.294,-0.04,36.60192542,-122.37497271
2003-07-19 17:05:30,tibr,1345.77,3.086,34.298,-0.04,36.602007,-122.37488385
2003-07-19 17:06:00,tibr,1345.17,3.088,34.306,-0.04,36.60200671,-122.374928
2003-07-19 17:06:30,tibr,1343.79,3.088,34.239,-0.03,36.60207,-122.37481742
2003-07-19 17:07:00,tibr,1341.52,3.09,34.294,-0.04,36.60205557,-122.37480528
2003-07-19 17:07:30,tibr,1341.13,3.093,34.3,-0.03,36.6020625,-122.37472325
2003-07-19 17:08:00,tibr,1341.72,3.094,34.32,-0.04,36.6020895,-122.37465262
2003-07-19 17:08:30,tibr,1340.64,3.091,34.317,-0.02,36.60206037,-122.37464225
2003-07-19 17:09:00,tibr,1338.86,3.092,34.323,-0.04,36.60201062,-122.37468325
2003-07-19 17:09:30,tibr,1337.58,3.098,34.267,-0.03,36.60200137,-122.37468112
2003-07-19 17:10:00,tibr,1341.72,3.087,34.321,-0.04,36.60199337,-122.37461825
2003-07-19 17:10:30,tibr,1343.99,3.081,34.266,-0.04,36.601909,-122.37472285
2003-07-19 17:11:00,tibr,1346.95,3.077,34.295,-0.04,36.60185285,-122.37475985
2003-07-19 17:11:30,tibr,1350.99,3.075,34.295,-0.04,36.60190814,-122.37464328
2003-07-19 17:12:00,tibr,1355.33,3.066,34.295,-0.04,36.60189985,-122.374652
2003-07-19 17:12:30,tibr,1359.77,3.056,34.297,-0.04,36.60197128,-122.37459057
2003-07-19 17:13:00,tibr,1364.11,3.045,34.297,-0.04,36.60195457,-122.37466814
2003-07-19 17:13:30,tibr,1368.45,3.036,34.302,-0.04,36.601923,-122.37471242
2003-07-19 17:14:00,tibr,1372.49,3.034,34.297,-0.04,36.60193825,-122.374779
2003-07-19 17:14:30,tibr,1375.84,3.027,34.278,-0.04,36.60198162,-122.3747745
2003-07-19 17:15:00,tibr,1375.06,3.026,34.226,-0.04,36.6020455,-122.37471325
2003-07-19 17:15:30,tibr,1372.99,3.029,34.291,-0.04,36.60208937,-122.37470737
2003-07-19 17:16:00,tibr,1373.38,3.029,34.3,-0.03,36.6020905,-122.37466725
2003-07-19 17:16:30,tibr,1376.63,3.021,34.274,-0.04,36.602024,-122.374743
2003-07-19 17:17:00,tibr,1383.04,2.995,34.335,-0.03,36.601981,-122.374751
2003-07-19 17:17:30,tibr,1387.19,2.985,34.323,-0.04,36.601956,-122.374733
2003-07-19 17:18:00,tibr,1391.03,2.978,34.297,-0.03,36.60202114,-122.37476485
2003-07-19 17:18:30,tibr,1395.27,2.964,34.296,-0.04,36.602021,-122.374806
2003-07-19 17:19:00,tibr,1398.52,2.952,34.257,-0.04,36.602113,-122.37469857
2003-07-19 17:19:30,tibr,1405.72,2.946,34.338,-0.03,36.60216214,-122.37462285
2003-07-19 17:20:00,tibr,1409.57,2.921,34.297,-0.04,36.60219357,-122.37455028
2003-07-19 17:20:30,tibr,1409.57,2.923,34.251,-0.03,36.60220537,-122.37449462
2003-07-19 17:21:00,tibr,1413.02,2.918,34.315,-0.04,36.60216125,-122.37449012
2003-07-19 17:21:30,tibr,1413.71,2.917,34.294,-0.03,36.602172,-122.374517
2003-07-19 17:22:00,tibr,1413.91,2.917,34.335,-0.04,36.60213662,-122.37448075
2003-07-19 17:22:30,tibr,1413.61,2.932,34.317,-0.04,36.60210787,-122.37447062
2003-07-19 17:23:00,tibr,1417.36,2.911,34.302,-0.04,36.602081,-122.37448225
2003-07-19 17:23:30,tibr,1422.88,2.898,34.305,-0.04,36.60207257,-122.374449
2003-07-19 17:24:00,tibr,1427.12,2.897,34.308,-0.04,36.60208857,-122.37441
2003-07-19 17:24:30,tibr,1431.65,2.89,34.305,-0.04,36.60209685,-122.37447
2003-07-19 17:25:00,tibr,1436.68,2.886,34.306,-0.04,36.60206428,-122.37450371
2003-07-19 17:25:30,tibr,1441.12,2.883,34.327,-0.04,36.60205557,-122.374522
2003-07-19 17:26:00,tibr,1445.55,2.88,34.331,-0.03,36.60198157,-122.37456414
2003-07-19 17:26:30,tibr,1450.09,2.872,34.328,-0.04,36.60196942,-122.37461985
2003-07-19 17:27:00,tibr,1454.52,2.873,34.34,-0.04,36.601983,-122.37469775
2003-07-19 17:27:30,tibr,1459.55,2.869,34.331,-0.04,36.601993,-122.374696
2003-07-19 17:28:00,tibr,1464.78,2.846,34.318,-0.04,36.6020565,-122.3747025
2003-07-19 17:28:30,tibr,1470,2.836,34.317,-0.04,36.60213137,-122.37465512
2003-07-19 17:29:00,tibr,1474.83,2.834,34.319,-0.03,36.602279,-122.374523
2003-07-19 17:29:30,tibr,1481.04,2.826,34.331,-0.03,36.6022155,-122.374565
2003-07-19 17:30:00,tibr,1485.97,2.823,34.334,-0.04,36.60221814,-122.37457314
2003-07-19 17:30:30,tibr,1491.49,2.823,34.316,-0.04,36.60235657,-122.37451942
2003-07-19 17:31:00,tibr,1496.61,2.809,34.35,-0.03,36.60237357,-122.37449742
2003-07-19 17:31:30,tibr,1500.75,2.798,34.333,-0.03,36.60241471,-122.37443471
2003-07-19 17:32:00,tibr,1506.07,2.794,34.331,-0.04,36.60246071,-122.37436828
2003-07-19 17:32:30,tibr,1511.59,2.788,34.335,-0.04,36.60232614,-122.37454114
2003-07-19 17:33:00,tibr,1511.89,2.791,34.344,-0.03,36.602351,-122.374533
2003-07-19 17:33:30,tibr,1512.28,2.791,34.328,-0.04,36.60241075,-122.37439912
2003-07-19 17:34:00,tibr,1516.32,2.787,34.342,-0.04,36.6024105,-122.37440225
2003-07-19 17:34:30,tibr,1519.87,2.784,34.353,-0.04,36.6024535,-122.3744485
2003-07-19 17:35:00,tibr,1522.14,2.783,34.34,-0.02,36.60253525,-122.37440237
2003-07-19 17:35:30,tibr,1522.92,2.781,34.359,-0.04,36.60255787,-122.37438025
2003-07-19 17:36:00,tibr,1521.94,2.782,34.332,-0.04,36.60259587,-122.37441737
2003-07-19 17:36:30,tibr,1521.54,2.783,34.342,-0.04,36.60265228,-122.37443528
2003-07-19 17:37:00,tibr,1522.53,2.78,34.367,-0.04,36.60266628,-122.37441871
2003-07-19 17:37:30,tibr,1522.14,2.78,34.35,-0.04,36.60277114,-122.37430442
2003-07-19 17:38:00,tibr,1522.92,2.78,34.352,-0.04,36.60279885,-122.37426742
2003-07-19 17:38:30,tibr,1525.49,2.779,34.346,-0.04,36.60278271,-122.37423157
2003-07-19 17:39:00,tibr,1528.25,2.779,34.36,-0.04,36.60275957,-122.37423185
2003-07-19 17:39:30,tibr,1530.71,2.778,34.349,-0.04,36.60266457,-122.37430328
2003-07-19 17:40:00,tibr,1530.41,2.778,34.359,-0.04,36.6026965,-122.374244
2003-07-19 17:40:30,tibr,1529.82,2.778,34.358,-0.04,36.602664,-122.37419575
2003-07-19 17:41:00,tibr,1533.67,2.78,34.349,-0.04,36.60272487,-122.3740595
2003-07-19 17:41:30,tibr,1536.13,2.779,34.352,-0.04,36.6027385,-122.37401387
2003-07-19 17:42:00,tibr,1535.44,2.783,34.323,-0.04,36.602757,-122.373931
2003-07-19 17:42:30,tibr,1535.34,2.776,34.347,-0.04,36.60273175,-122.37387725
2003-07-19 17:43:00,tibr,1534.95,2.777,34.33,-0.04,36.602781,-122.373812
2003-07-19 17:43:30,tibr,1534.95,2.775,34.356,-0.04,36.602781,-122.373788
2003-07-19 17:44:00,tibr,1534.85,2.777,34.352,-0.04,36.602781,-122.373788
2003-07-19 17:44:30,tibr,1535.24,2.775,34.349,-0.04,36.60285671,-122.37361485
2003-07-19 17:45:00,tibr,1535.14,2.767,34.363,-0.04,36.60266142,-122.37365542
2003-07-19 17:45:30,tibr,1535.04,2.767,34.36,-0.04,36.60272542,-122.37367128
2003-07-19 17:46:00,tibr,1535.34,2.764,34.356,-0.03,36.60256057,-122.37386414
2003-07-19 17:46:30,tibr,1535.24,2.762,34.366,-0.03,36.602521,-122.37390137
2003-07-19 17:47:00,tibr,1535.73,2.763,34.363,-0.04,36.60248175,-122.37394
2003-07-19 17:47:30,tibr,1535.54,2.763,34.351,-0.03,36.60246,-122.37395712
2003-07-19 17:48:00,tibr,1540.27,2.759,34.36,-0.03,36.60251912,-122.373924
2003-07-19 17:48:30,tibr,1543.12,2.753,34.353,-0.04,36.6024935,-122.37397687
2003-07-19 17:49:00,tibr,1548.35,2.747,34.359,-0.04,36.60247,-122.374
2003-07-19 17:49:30,tibr,1553.77,2.725,34.362,-0.04,36.602421,-122.373966
2003-07-19 17:50:00,tibr,1558.89,2.719,34.355,-0.04,36.60236728,-122.37415914
2003-07-19 17:50:30,tibr,1563.82,2.714,34.363,-0.04,36.60241185,-122.37441185
2003-07-19 17:51:00,tibr,1569.83,2.705,34.359,-0.04,36.60241614,-122.37443328
2003-07-19 17:51:30,tibr,1574.55,2.686,34.356,-0.04,36.60253842,-122.374388
2003-07-19 17:52:00,tibr,1580.17,2.668,34.365,-0.04,36.602586,-122.37435371
2003-07-19 17:52:30,tibr,1583.52,2.667,34.363,-0.03,36.60267814,-122.37430628
2003-07-19 17:53:00,tibr,1589.14,2.664,34.359,-0.03,36.60266428,-122.37435971
2003-07-19 17:53:30,tibr,1593.67,2.656,34.372,-0.04,36.60267187,-122.37436775
2003-07-19 17:54:00,tibr,1597.71,2.656,34.354,-0.04,36.60263475,-122.37443625
2003-07-19 17:54:30,tibr,1598.79,2.657,34.355,-0.03,36.6025815,-122.37447812
2003-07-19 17:55:00,tibr,1601.15,2.653,34.355,-0.04,36.602522,-122.374475
2003-07-19 17:55:30,tibr,1605.88,2.642,34.362,-0.03,36.60244287,-122.37449612
2003-07-19 17:56:00,tibr,1609.92,2.642,34.361,-0.03,36.60247575,-122.37443975
2003-07-19 17:56:30,tibr,1616.03,2.638,34.361,-0.04,36.602471,-122.37445
2003-07-19 17:57:00,tibr,1622.43,2.636,34.362,-0.04,36.60233842,-122.37445657
2003-07-19 17:57:30,tibr,1624.4,2.636,34.38,-0.04,36.60230542,-122.37448771
2003-07-19 17:58:00,tibr,1623.91,2.633,34.37,-0.04,36.60238828,-122.374347
2003-07-19 17:58:30,tibr,1623.32,2.638,34.375,-0.03,36.60238585,-122.374316
2003-07-19 17:59:00,tibr,1623.02,2.633,34.376,-0.03,36.60230228,-122.37445228
2003-07-19 17:59:30,tibr,1622.82,2.628,34.315,-0.03,36.60235028,-122.37441614
2003-07-19 18:00:00,tibr,1621.05,2.633,34.371,-0.03,36.6023855,-122.374355
2003-07-19 18:00:30,tibr,1619.28,2.635,34.33,-0.03,36.60235937,-122.37435037
2003-07-19 18:01:00,tibr,1621.74,2.633,34.37,-0.04,36.602354,-122.37434375
2003-07-19 18:01:30,tibr,1622.33,2.63,34.37,-0.04,36.60235312,-122.37433837
2003-07-19 18:02:00,tibr,1627.75,2.615,34.383,-0.03,36.602333,-122.37433
2003-07-19 18:02:30,tibr,1629.42,2.612,34.373,-0.04,36.60239057,-122.37414442
2003-07-19 18:03:00,tibr,1632.77,2.604,34.378,-0.03,36.602226,-122.37435957
2003-07-19 18:03:30,tibr,1634.84,2.596,34.372,-0.04,36.60213,-122.37447128
2003-07-19 18:04:00,tibr,1638.58,2.586,34.368,-0.04,36.60226914,-122.37433842
2003-07-19 18:04:30,tibr,1638.98,2.583,34.368,-0.04,36.602207,-122.37447985
2003-07-19 18:05:00,tibr,1642.42,2.572,34.364,-0.02,36.60225185,-122.37446657
2003-07-19 18:05:30,tibr,1646.36,2.564,34.368,-0.03,36.60227757,-122.37446857
2003-07-19 18:06:00,tibr,1647.84,2.562,34.372,-0.03,36.602302,-122.374442
2003-07-19 18:06:30,tibr,1651.58,2.555,34.371,-0.04,36.602302,-122.374442
2003-07-19 18:07:00,tibr,1652.17,2.556,34.376,-0.03,36.602302,-122.374442
2003-07-19 18:07:30,tibr,1651.78,2.557,34.36,-0.04,36.602302,-122.374442
2003-07-19 18:08:00,tibr,1651.39,2.589,34.332,-0.04,36.602302,-122.374442
2003-07-19 18:08:30,tibr,1651.09,2.559,34.358,-0.03,36.602302,-122.374442
2003-07-19 18:09:00,tibr,1648.83,2.557,34.378,-0.03,36.602302,-122.374442
2003-07-19 18:09:30,tibr,1647.45,2.559,34.381,-0.04,36.602302,-122.374442
2003-07-19 18:10:00,tibr,1647.84,2.559,34.38,-0.04,36.602302,-122.374442
2003-07-19 18:10:30,tibr,1649.61,2.554,34.374,-0.03,36.602302,-122.374442
2003-07-19 18:11:00,tibr,1653.85,2.543,34.371,-0.04,36.602302,-122.374442
2003-07-19 18:11:30,tibr,1658.87,2.536,34.38,-0.03,36.602302,-122.374442
2003-07-19 18:12:00,tibr,1662.42,2.533,34.369,-0.03,36.60218125,-122.37463425
2003-07-19 18:12:30,tibr,1665.86,2.524,34.372,-0.03,36.60219887,-122.37462012
2003-07-19 18:13:00,tibr,1665.57,2.527,34.384,-0.03,36.6021875,-122.37465825
2003-07-19 18:13:30,tibr,1666.26,2.524,34.378,-0.03,36.60215775,-122.37468662
2003-07-19 18:14:00,tibr,1665.96,2.519,34.368,-0.04,36.60212812,-122.37469187
2003-07-19 18:14:30,tibr,1664.78,2.519,34.372,-0.04,36.602156,-122.37464542
2003-07-19 18:15:00,tibr,1664.29,2.521,34.38,-0.04,36.60211214,-122.37463357
2003-07-19 18:15:30,tibr,1665.96,2.519,34.37,-0.04,36.60210371,-122.37461485
2003-07-19 18:16:00,tibr,1665.96,2.514,34.39,-0.04,36.60208142,-122.374678
2003-07-19 18:16:30,tibr,1667.93,2.512,34.389,-0.04,36.60205985,-122.37478442
2003-07-19 18:17:00,tibr,1669.01,2.509,34.393,-0.04,36.60203928,-122.37479757
2003-07-19 18:17:30,tibr,1668.72,2.51,34.386,-0.03,36.60204942,-122.37478942
2003-07-19 18:18:00,tibr,1669.61,2.509,34.386,-0.03,36.60211612,-122.37475087
2003-07-19 18:18:30,tibr,1671.28,2.508,34.375,-0.04,36.6021225,-122.374737
2003-07-19 18:19:00,tibr,1671.18,2.508,34.386,-0.04,36.60207012,-122.37477975
2003-07-19 18:19:30,tibr,1672.36,2.508,34.38,-0.04,36.60215275,-122.37466512
2003-07-19 18:20:00,tibr,1673.64,2.505,34.374,-0.04,36.60212928,-122.37466842
2003-07-19 18:20:30,tibr,1678.57,2.505,34.381,-0.04,36.6021185,-122.37468237
2003-07-19 18:21:00,tibr,1683.1,2.498,34.385,-0.04,36.60210242,-122.37466885
2003-07-19 18:21:30,tibr,1685.85,2.49,34.38,-0.03,36.60210214,-122.37468985
2003-07-19 18:22:00,tibr,1687.63,2.491,34.387,-0.04,36.60210142,-122.37471314
2003-07-19 18:22:30,tibr,1687.82,2.489,34.376,-0.04,36.60217357,-122.37466171
2003-07-19 18:23:00,tibr,1687.53,2.485,34.387,-0.03,36.602253,-122.37459071
2003-07-19 18:23:30,tibr,1685.95,2.489,34.387,-0.04,36.602255,-122.37458271
2003-07-19 18:24:00,tibr,1685.46,2.497,34.36,-0.04,36.60228371,-122.37458757
2003-07-19 18:24:30,tibr,1685.75,2.492,34.386,-0.04,36.60224712,-122.37459987
2003-07-19 18:25:00,tibr,1686.35,2.492,34.39,-0.04,36.60224325,-122.37454775
2003-07-19 18:25:30,tibr,1686.44,2.494,34.387,-0.03,36.6022075,-122.3745435
2003-07-19 18:26:00,tibr,1686.35,2.495,34.391,-0.04,36.60210625,-122.374595
2003-07-19 18:26:30,tibr,1687.43,2.488,34.372,-0.03,36.6020755,-122.37458287
2003-07-19 18:27:00,tibr,1692.25,2.467,34.378,-0.03,36.60210425,-122.37455062
2003-07-19 18:27:30,tibr,1696.88,2.454,34.386,-0.04,36.60212371,-122.37450514
2003-07-19 18:28:00,tibr,1701.9,2.447,34.386,-0.04,36.60213157,-122.37446728
2003-07-19 18:28:30,tibr,1701.71,2.448,34.395,-0.04,36.602038,-122.37459
2003-07-19 18:29:00,tibr,1703.08,2.443,34.384,-0.04,36.602045,-122.374561
2003-07-19 18:29:30,tibr,1704.36,2.441,34.36,-0.04,36.60209685,-122.37451414
2003-07-19 18:30:00,tibr,1703.08,2.444,34.351,-0.04,36.60226571,-122.37436871
2003-07-19 18:30:30,tibr,1702.79,2.442,34.359,-0.04,36.60238357,-122.37428257
2003-07-19 18:31:00,tibr,1702.89,2.449,34.384,-0.04,36.6024215,-122.37422
2003-07-19 18:31:30,tibr,1706.53,2.44,34.389,-0.03,36.602394,-122.37418875
2003-07-19 18:32:00,tibr,1706.24,2.442,34.385,-0.04,36.60242475,-122.374168
2003-07-19 18:32:30,tibr,1705.55,2.439,34.391,-0.04,36.60251912,-122.37404537
2003-07-19 18:33:00,tibr,1706.73,2.435,34.365,-0.04,36.6024895,-122.3740225
2003-07-19 18:33:30,tibr,1708.11,2.432,34.397,-0.03,36.60247037,-122.37404912
2003-07-19 18:34:00,tibr,1711.06,2.429,34.393,-0.04,36.602406,-122.37409271
2003-07-19 18:34:30,tibr,1715.98,2.422,34.394,-0.04,36.60235228,-122.37419771
2003-07-19 18:35:00,tibr,1718.64,2.422,34.39,-0.04,36.60234114,-122.37425728
2003-07-19 18:35:30,tibr,1717.85,2.433,34.379,-0.02,36.60234228,-122.37429528
2003-07-19 18:36:00,tibr,1717.95,2.424,34.392,-0.03,36.60221628,-122.37437171
2003-07-19 18:36:30,tibr,1717.85,2.423,34.391,-0.04,36.60217114,-122.374374
2003-07-19 18:37:00,tibr,1716.97,2.42,34.402,-0.03,36.602054,-122.37440671
2003-07-19 18:37:30,tibr,1716.08,2.421,34.395,-0.04,36.60197162,-122.37444525
2003-07-19 18:38:00,tibr,1719.03,2.419,34.395,-0.04,36.602013,-122.374414
2003-07-19 18:38:30,tibr,1724.94,2.417,34.388,-0.04,36.601978,-122.37442225
2003-07-19 18:39:00,tibr,1725.53,2.419,34.392,-0.04,36.601962,-122.37441462
2003-07-19 18:39:30,tibr,1728.39,2.416,34.393,-0.03,36.60193312,-122.37441475
2003-07-19 18:40:00,tibr,1731.64,2.415,34.398,-0.03,36.60194287,-122.3744075
2003-07-19 18:40:30,tibr,1736.56,2.407,34.386,-0.04,36.60193033,-122.374432
2003-07-19 18:41:00,tibr,1739.91,2.405,34.401,-0.03,36.60197142,-122.37443042
2003-07-19 18:41:30,tibr,1742.17,2.4,34.391,-0.04,36.60191457,-122.37451314
2003-07-19 18:42:00,tibr,1744.34,2.399,34.392,-0.04,36.60199357,-122.37447271
2003-07-19 18:42:30,tibr,1745.02,2.4,34.39,-0.04,36.60206242,-122.37445871
2003-07-19 18:43:00,tibr,1744.73,2.405,34.382,-0.03,36.60203442,-122.37447828
2003-07-19 18:43:30,tibr,1745.02,2.403,34.303,-0.04,36.60209514,-122.37446857
2003-07-19 18:44:00,tibr,1745.52,2.406,34.397,-0.04,36.60208257,-122.37449457
2003-07-19 18:44:30,tibr,1745.02,2.404,34.398,-0.04,36.60212662,-122.37444937
2003-07-19 18:45:00,tibr,1745.42,2.408,34.385,-0.04,36.6021255,-122.37442175
2003-07-19 18:45:30,tibr,1746.3,2.403,34.397,-0.04,36.60213775,-122.37439175
2003-07-19 18:46:00,tibr,1746.11,2.403,34.392,-0.04,36.60205475,-122.3744515
2003-07-19 18:46:30,tibr,1745.71,2.403,34.392,-0.03,36.60202887,-122.3744375
2003-07-19 18:47:00,tibr,1745.62,2.401,34.388,-0.04,36.60205014,-122.37439685
2003-07-19 18:47:30,tibr,1749.16,2.4,34.402,-0.03,36.602065,-122.37438471
2003-07-19 18:48:00,tibr,1753.88,2.395,34.394,-0.04,36.60201714,-122.37438057
2003-07-19 18:48:30,tibr,1760.28,2.369,34.392,-0.04,36.60207,-122.374345
2003-07-19 18:49:00,tibr,1765.01,2.369,34.399,-0.04,36.60226971,-122.37417328
2003-07-19 18:49:30,tibr,1766.48,2.367,34.398,-0.04,36.60239485,-122.37420357
2003-07-19 18:50:00,tibr,1766.19,2.368,34.399,-0.04,36.60238985,-122.37424185
2003-07-19 18:50:30,tibr,1765.99,2.37,34.411,0.57,36.60254885,-122.37411642
2003-07-19 18:51:00,tibr,1766.19,2.376,34.405,0.63,36.60252575,-122.374117
2003-07-19 18:51:30,tibr,1767.66,2.368,34.409,0.55,36.60249462,-122.37416175
2003-07-19 18:52:00,tibr,1772.29,2.365,34.409,0.48,36.602473,-122.37416125
2003-07-19 18:52:30,tibr,1775.44,2.359,34.409,0.42,36.60240825,-122.37420562
2003-07-19 18:53:00,tibr,1775.15,2.36,34.409,0.39,36.60241462,-122.3742385
2003-07-19 18:53:30,tibr,1775.64,2.36,34.41,0.36,36.60244875,-122.37424137
2003-07-19 18:54:00,tibr,1775.24,2.362,34.411,0.34,36.60241628,-122.37424128
2003-07-19 18:54:30,tibr,1773.27,2.366,34.409,0.32,36.60239514,-122.374243
2003-07-19 18:55:00,tibr,1773.08,2.363,34.411,0.31,36.60243514,-122.37418814
2003-07-19 18:55:30,tibr,1772.49,2.366,34.41,0.3,36.60242642,-122.37418042
2003-07-19 18:56:00,tibr,1772,2.386,34.409,0.29,36.602469,-122.37412214
2003-07-19 18:56:30,tibr,1771.8,2.366,34.412,0.29,36.60241785,-122.374123
2003-07-19 18:57:00,tibr,1771.11,2.368,34.409,0.28,36.60240857,-122.37409385
2003-07-19 18:57:30,tibr,1770.22,2.377,34.409,0.28,36.60232125,-122.374102
2003-07-19 18:58:00,tibr,1769.63,2.375,34.41,0.27,36.602413,-122.3740085
2003-07-19 18:58:30,tibr,1769.04,2.373,34.412,0.27,36.60247087,-122.3739245
2003-07-19 18:59:00,tibr,1769.73,2.371,34.408,0.27,36.6024295,-122.37393525
2003-07-19 18:59:30,tibr,1773.87,2.361,34.409,0.26,36.602349,-122.37396
2003-07-19 19:00:00,tibr,1776.03,2.361,34.408,0.26,36.60244212,-122.37393837
2003-07-19 19:00:30,tibr,1774.06,2.362,34.41,0.26,36.602523,-122.37393042
2003-07-19 19:01:00,tibr,1771.01,2.363,34.409,0.26,36.60248671,-122.37394714
2003-07-19 19:01:30,tibr,1770.62,2.366,34.409,0.26,36.60247642,-122.37394871
2003-07-19 19:02:00,tibr,1767.66,2.364,34.409,0.26,36.60241928,-122.37394685
2003-07-19 19:02:30,tibr,1770.42,2.363,34.41,0.26,36.60234757,-122.37397442
2003-07-19 19:03:00,tibr,1772.78,2.362,34.41,0.27,36.60238057,-122.37391742
2003-07-19 19:03:30,tibr,1773.67,2.364,34.409,0.26,36.602353,-122.37394737
2003-07-19 19:04:00,tibr,1776.33,2.355,34.41,0.26,36.602377,-122.37391375
2003-07-19 19:04:30,tibr,1780.46,2.345,34.414,0.26,36.60232362,-122.37394775
2003-07-19 19:05:00,tibr,1785.28,2.342,34.413,0.26,36.60233837,-122.37393162
2003-07-19 19:05:30,tibr,1790.3,2.342,34.412,0.26,36.60230612,-122.37397412
2003-07-19 19:06:00,tibr,1794.34,2.332,34.414,0.26,36.60228175,-122.37400325
2003-07-19 19:06:30,tibr,1799.85,2.326,34.415,0.26,36.602233,-122.37403662
2003-07-19 19:07:00,tibr,1804.77,2.31,34.414,0.26,36.60221571,-122.37408057
